BTCUSDT,64198.950000,64198.960000,1771976254114,1771976252834,1771976252834,99878,261,0
BTCUSDT,64197.860000,64198.960000,1771976254214,1771976252934,1771976252934,99497,97,0
BTCUSDT,64191.780000,64272.160000,1771976254314,1771976253034,1771976253034,100053,55,0
BTCUSDT,64045.200000,64842.900000,1771976254415,1771976253135,1771976253135,101324,145,0
BTCUSDT,64197.900000,64198.960000,1771976254614,1771976253334,1771976253334,198726,90,0
BTCUSDT,64198.950000,64206.650000,1771976254714,1771976253433,1771976253433,99633,50,0
BTCUSDT,64197.870000,64198.960000,1771976254814,1771976253534,1771976253535,100841,398,0
BTCUSDT,64198.950000,64198.960000,1771976254914,1771976253634,1771976253635,99938,432,0
BTCUSDT,64197.860000,64198.960000,1771976255014,1771976253734,1771976253735,100184,508,0
BTCUSDT,64191.500000,64198.960000,1771976255114,1771976253834,1771976253834,99662,139,0
BTCUSDT,64198.960000,64198.960000,1771976255214,1771976253934,1771976253934,99901,57,0
BTCUSDT,64198.960000,64210.340000,1771976255314,1771976254033,1771976254033,99348,60,0
BTCUSDT,64198.960000,64199.110000,1771976255414,1771976254134,1771976254134,100632,195,0
BTCUSDT,64103.450000,64198.970000,1771976255515,1771976254234,1771976254235,100444,186,0
BTCUSDT,64183.620000,64204.270000,1771976255614,1771976254334,1771976254334,99447,215,0
BTCUSDT,64163.020000,64225.150000,1771976255714,1771976254433,1771976254433,99646,43,0
BTCUSDT,57779.070000,64222.580000,1771976255814,1771976254534,1771976254534,100099,42,0
BTCUSDT,64173.810000,64211.140000,1771976255914,1771976254633,1771976254633,99841,47,0
BTCUSDT,64152.830000,64282.150000,1771976256014,1771976254734,1771976254734,100843,167,0
BTCUSDT,64196.000000,64253.540000,1771976256114,1771976254834,1771976254834,99915,221,0
BTCUSDT,64198.960000,64198.970000,1771976256214,1771976254934,1771976254934,99974,97,0
BTCUSDT,64191.500000,64205.190000,1771976256315,1771976255035,1771976255035,100647,426,0
BTCUSDT,64198.960000,64198.970000,1771976256414,1771976255134,1771976255135,99640,252,0
BTCUSDT,64196.000000,64205.950000,1771976256514,1771976255233,1771976255233,99010,84,0
BTCUSDT,64193.570000,64460.840000,1771976256614,1771976255334,1771976255334,100457,363,0
BTCUSDT,64193.630000,64214.800000,1771976256714,1771976255434,1771976255434,100206,302,0
BTCUSDT,64089.770000,64246.980000,1771976257014,1771976255734,1771976255734,299586,47,0
BTCUSDT,64197.370000,64210.330000,1771976257114,1771976255833,1771976255833,99597,59,0
BTCUSDT,64198.960000,64198.970000,1771976257214,1771976255934,1771976255934,100664,181,0
BTCUSDT,64197.860000,64201.410000,1771976257314,1771976256034,1771976256034,100182,234,0
BTCUSDT,64185.910000,64412.270000,1771976257414,1771976256134,1771976256134,99979,153,0
BTCUSDT,64198.960000,64203.910000,1771976257514,1771976256234,1771976256235,100290,169,0
BTCUSDT,64198.960000,64203.920000,1771976257614,1771976256334,1771976256334,99674,293,0
BTCUSDT,63685.370000,64198.970000,1771976257814,1771976256534,1771976256534,200051,147,0
BTCUSDT,64173.270000,64213.400000,1771976258014,1771976256734,1771976256734,199452,117,0
BTCUSDT,64186.110000,64232.010000,1771976258114,1771976256834,1771976256834,100348,202,0
BTCUSDT,64140.950000,64198.970000,1771976258214,1771976256934,1771976256934,100112,67,0
BTCUSDT,64198.960000,64206.120000,1771976258315,1771976257035,1771976257035,100872,163,0
BTCUSDT,64007.470000,64198.970000,1771976258414,1771976257134,1771976257134,99090,188,0
BTCUSDT,64198.960000,64241.660000,1771976258614,1771976257334,1771976257334,200174,177,0
BTCUSDT,63685.370000,64198.970000,1771976258714,1771976257434,1771976257434,99960,175,0
BTCUSDT,64186.110000,64206.120000,1771976258914,1771976257634,1771976257634,200119,154,0
BTCUSDT,64198.960000,64198.970000,1771976259014,1771976257734,1771976257734,99798,306,0
BTCUSDT,63945.580000,64198.970000,1771976259114,1771976257833,1771976257833,99414,47,0
BTCUSDT,64171.800000,64206.220000,1771976259215,1771976257936,1771976257936,102228,246,0
